kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,education,occupation,travtime,car_use,bluebook,tif,car_type,red_car,oldclaim,clm_freq,revoked,mvr_pts,clm_amt,car_age,claim_flag,urbanicity
0,26.0,4,9.0,45254.0,True,196146.0,False,male,High School,Blue Collar,32,Commercial,23270.0,7,Minivan,yes,4567.0,1,No,5,19089.0,9.0,1,Urban
0,40.0,1,9.0,20915.0,False,87526.0,True,female,below High School,Clerical,65,Private,12940.0,6,Sports Car,no,0.0,0,No,2,0.0,1.0,0,Rural
0,45.0,0,11.0,119566.0,False,334438.0,True,female,PhD,Doctor,49,Private,18500.0,7,SUV,no,0.0,0,No,1,0.0,17.0,0,Urban
0,32.0,0,9.0,4060.0,False,0.0,False,male,below High School,Student,25,Private,9170.0,1,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,30.0,2,12.0,117106.0,False,297195.0,True,male,Masters,,7,Commercial,16490.0,6,Van,yes,0.0,0,No,2,0.0,16.0,0,Urban
1,40.0,1,10.0,131449.0,True,0.0,False,female,Masters,,18,Commercial,31080.0,13,Van,no,6895.0,3,No,4,3361.0,11.0,1,Urban
0,45.0,0,11.0,36745.0,False,0.0,False,male,High School,Blue Collar,45,Private,13940.0,11,Minivan,no,0.0,0,No,1,0.0,,0,Urban
0,55.0,0,12.0,81769.0,False,295162.0,True,male,High School,Blue Collar,26,Private,14950.0,7,Minivan,no,0.0,0,No,0,0.0,8.0,0,Rural
0,53.0,0,12.0,45387.0,False,162853.0,True,female,Masters,Lawyer,38,Private,6040.0,7,SUV,no,0.0,0,No,0,0.0,13.0,0,Urban
0,35.0,0,13.0,7163.0,False,0.0,False,male,High School,Student,50,Commercial,6580.0,6,Pickup,yes,0.0,0,No,1,2081.0,9.0,1,Urban
0,40.0,0,7.0,18909.0,False,93871.0,True,female,below High School,Clerical,32,Private,16310.0,1,SUV,no,6377.0,3,No,0,0.0,1.0,0,Urban
0,39.0,0,11.0,79594.0,False,0.0,False,male,Masters,Manager,29,Commercial,20660.0,3,Van,yes,2299.0,3,No,5,7803.0,,1,Urban
0,51.0,0,12.0,257228.0,False,588089.0,True,male,PhD,Doctor,40,Private,35650.0,4,Minivan,yes,0.0,0,No,0,0.0,16.0,0,Urban
0,35.0,0,5.0,28551.0,False,128411.0,False,female,High School,Home Maker,45,Private,7860.0,4,Sports Car,no,4632.0,1,No,3,0.0,1.0,0,Urban
0,52.0,0,10.0,32140.0,False,147434.0,True,female,Masters,Lawyer,48,Private,21250.0,13,Minivan,no,0.0,0,No,4,0.0,11.0,0,Urban
0,45.0,0,12.0,103249.0,False,329348.0,False,male,Masters,,6,Commercial,23140.0,4,Panel Truck,yes,0.0,0,No,0,0.0,13.0,0,Urban
0,36.0,0,11.0,26820.0,False,172039.0,True,male,High School,Clerical,70,Private,14730.0,3,Minivan,yes,0.0,0,No,2,0.0,1.0,0,Rural
0,59.0,1,15.0,67486.0,False,271840.0,True,female,Masters,Lawyer,17,Private,19660.0,4,SUV,no,4256.0,3,No,5,0.0,14.0,0,Urban
0,54.0,0,14.0,35638.0,False,188539.0,True,female,PhD,Doctor,34,Private,10460.0,6,SUV,no,0.0,0,No,0,0.0,10.0,0,Urban
0,60.0,0,,32607.0,False,176839.0,False,male,High School,Professional,31,Private,23360.0,4,Minivan,no,0.0,0,No,0,5069.0,,1,Urban
0,61.0,0,14.0,121688.0,False,378194.0,True,female,Masters,Lawyer,63,Private,14340.0,11,Sports Car,no,0.0,0,No,0,0.0,7.0,0,Rural
0,52.0,0,8.0,83171.0,False,292802.0,True,female,Bachelors,Professional,27,Private,24160.0,7,Minivan,no,0.0,0,No,0,0.0,5.0,0,Urban
0,37.0,0,12.0,38575.0,False,180148.0,True,female,below High School,Blue Collar,44,Private,26340.0,6,SUV,no,0.0,0,Yes,0,0.0,1.0,0,Urban
0,52.0,0,11.0,,False,0.0,False,male,PhD,Manager,35,Commercial,23320.0,9,Panel Truck,no,0.0,0,No,3,0.0,8.0,0,Urban
0,37.0,0,13.0,69083.0,False,,False,female,Bachelors,Blue Collar,39,Commercial,27200.0,1,Minivan,no,0.0,0,No,2,0.0,14.0,0,Rural
0,43.0,0,6.0,63107.0,False,166342.0,True,male,High School,Blue Collar,22,Commercial,17630.0,6,Minivan,yes,0.0,0,No,0,0.0,10.0,0,Urban
0,51.0,0,8.0,74003.0,False,249395.0,True,male,High School,Blue Collar,29,Commercial,31780.0,1,Panel Truck,yes,0.0,0,No,0,0.0,10.0,0,Rural
2,43.0,2,14.0,71964.0,False,225292.0,True,female,High School,Home Maker,57,Private,21680.0,4,SUV,no,0.0,0,No,5,0.0,1.0,0,Rural
0,42.0,0,12.0,52792.0,False,213473.0,True,male,High School,Blue Collar,29,Commercial,10980.0,1,Pickup,yes,0.0,0,No,0,3865.0,8.0,1,Urban
0,38.0,3,15.0,137897.0,False,335993.0,True,female,Bachelors,Blue Collar,21,Commercial,19090.0,7,Pickup,no,38774.0,2,Yes,8,5603.0,12.0,1,Urban
0,55.0,0,16.0,27656.0,False,,True,female,High School,Home Maker,33,Private,15540.0,1,SUV,no,0.0,0,No,0,0.0,9.0,0,Urban
0,52.0,0,7.0,132280.0,False,388651.0,True,female,Masters,Lawyer,33,Private,27590.0,4,Sports Car,no,0.0,0,No,0,6597.0,14.0,1,Urban
0,33.0,4,14.0,30504.0,True,0.0,False,male,below High School,Clerical,33,Private,7850.0,6,Pickup,no,0.0,0,No,0,5970.0,,1,Urban
0,48.0,0,12.0,128974.0,False,315897.0,True,female,Masters,Lawyer,54,Private,28690.0,11,Pickup,no,0.0,0,No,4,0.0,,0,Urban
2,41.0,2,11.0,110358.0,False,327232.0,True,male,Bachelors,Professional,13,Commercial,26630.0,10,Panel Truck,no,2521.0,3,No,3,0.0,,0,Urban
0,48.0,0,11.0,,False,0.0,False,female,below High School,Clerical,34,Private,11890.0,1,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Urban
3,55.0,0,7.0,152439.0,False,413325.0,True,female,PhD,Doctor,54,Private,20000.0,1,Minivan,no,0.0,0,No,0,0.0,13.0,0,Urban
0,49.0,0,14.0,96143.0,False,275140.0,True,male,Bachelors,Blue Collar,40,Commercial,16010.0,6,Minivan,yes,0.0,0,No,1,0.0,12.0,0,Rural
0,25.0,1,12.0,17352.0,True,112808.0,False,female,below High School,Blue Collar,9,Private,9250.0,14,SUV,no,0.0,0,No,0,1133.0,6.0,1,Urban
1,43.0,3,11.0,17225.0,False,,True,male,below High School,Clerical,41,Private,20700.0,1,Van,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,45.0,2,16.0,39327.0,False,179607.0,True,male,High School,Blue Collar,27,Commercial,15940.0,4,Minivan,no,17963.0,1,Yes,0,2960.0,1.0,1,Urban
0,57.0,0,11.0,173426.0,False,401463.0,True,female,Masters,Lawyer,19,Private,18840.0,3,Minivan,no,0.0,0,No,1,0.0,8.0,0,Urban
0,40.0,0,12.0,108059.0,False,0.0,False,male,Bachelors,Professional,29,Commercial,22070.0,4,Van,yes,0.0,0,No,2,3997.0,11.0,1,Urban
0,53.0,0,11.0,58691.0,False,255524.0,False,female,Masters,Lawyer,5,Private,12670.0,6,Minivan,no,1208.0,1,No,3,4521.0,15.0,1,Urban
0,50.0,0,9.0,78083.0,False,0.0,False,male,Masters,,32,Commercial,19310.0,4,Van,yes,27959.0,1,No,0,4805.0,1.0,1,Urban
0,41.0,3,15.0,66059.0,True,220811.0,False,male,Bachelors,Blue Collar,29,Private,12420.0,4,Minivan,yes,0.0,0,No,3,0.0,10.0,0,Urban
0,51.0,0,10.0,45086.0,False,201195.0,True,male,Bachelors,Clerical,39,Private,11110.0,1,Pickup,yes,0.0,0,No,0,0.0,14.0,0,Urban
1,36.0,2,15.0,67775.0,True,,False,female,Masters,Manager,34,Private,13820.0,1,SUV,no,0.0,0,No,0,0.0,8.0,0,Urban
1,36.0,2,16.0,40983.0,False,142139.0,True,female,below High School,Blue Collar,5,Private,33960.0,4,Sports Car,no,1200.0,2,No,7,316.0,1.0,1,Urban
0,55.0,0,13.0,55532.0,False,198229.0,True,male,High School,Professional,26,Commercial,24010.0,4,Panel Truck,no,7903.0,2,No,1,0.0,1.0,0,Urban
0,41.0,0,13.0,125603.0,False,280181.0,True,female,Masters,Lawyer,22,Private,18160.0,4,SUV,no,0.0,0,No,0,0.0,17.0,0,Urban
0,55.0,0,1.0,55352.0,False,0.0,False,male,Masters,Lawyer,41,Private,7030.0,1,Pickup,yes,7373.0,4,No,4,0.0,13.0,0,Urban
0,31.0,1,0.0,0.0,False,0.0,True,male,below High School,Student,18,Private,4600.0,9,Pickup,yes,6542.0,1,No,3,0.0,1.0,0,Urban
2,45.0,3,0.0,0.0,False,0.0,True,female,Bachelors,Student,58,Private,11880.0,10,SUV,no,0.0,0,No,0,0.0,9.0,0,Rural
0,48.0,1,13.0,57973.0,True,231145.0,False,male,Masters,Professional,26,Commercial,12100.0,8,Pickup,yes,1402.0,3,No,6,0.0,15.0,0,Urban
0,46.0,0,8.0,75614.0,False,188804.0,True,male,Masters,Manager,35,Private,13660.0,4,Minivan,yes,0.0,0,No,3,3858.0,14.0,1,Urban
0,52.0,0,15.0,55766.0,False,239175.0,True,male,Bachelors,Blue Collar,18,Commercial,23900.0,6,Panel Truck,yes,5946.0,1,No,2,0.0,1.0,0,Urban
1,42.0,1,13.0,40256.0,False,162915.0,True,female,Bachelors,Professional,36,Private,18940.0,1,SUV,no,0.0,0,No,0,0.0,,0,Urban
0,57.0,0,11.0,43956.0,False,143523.0,True,male,below High School,Blue Collar,40,Private,11600.0,1,Pickup,yes,0.0,0,No,1,0.0,1.0,0,Rural
0,65.0,0,14.0,,False,231739.0,True,female,Masters,Lawyer,45,Private,13350.0,10,Sports Car,no,35530.0,3,Yes,5,5257.0,9.0,1,Urban
0,45.0,0,9.0,39089.0,False,206898.0,True,male,High School,Clerical,35,Private,12730.0,6,Minivan,no,1332.0,2,No,2,0.0,6.0,0,Urban
0,58.0,0,15.0,58139.0,False,229625.0,True,female,Masters,Lawyer,48,Private,30260.0,1,Minivan,no,0.0,0,Yes,3,0.0,13.0,0,Urban
0,38.0,0,10.0,37769.0,False,0.0,False,female,below High School,Clerical,24,Private,15070.0,10,SUV,no,2820.0,3,No,7,0.0,5.0,0,Urban
0,43.0,2,12.0,,False,227476.0,True,male,Bachelors,Blue Collar,46,Commercial,19610.0,7,Van,yes,4704.0,3,No,1,5625.0,11.0,1,Urban
0,45.0,0,4.0,,False,0.0,False,male,High School,Professional,42,Private,13830.0,4,Minivan,no,6556.0,3,No,0,3321.0,1.0,1,Urban
0,38.0,0,10.0,17028.0,False,100123.0,False,male,below High School,Clerical,35,Commercial,5300.0,6,Pickup,no,0.0,0,No,0,0.0,7.0,0,Rural
0,50.0,0,0.0,0.0,False,90068.0,False,female,Bachelors,Home Maker,50,Private,10250.0,6,SUV,no,0.0,0,No,0,0.0,7.0,0,Rural
1,39.0,1,14.0,,False,178545.0,True,female,Bachelors,Blue Collar,40,Commercial,12370.0,1,SUV,no,4526.0,1,No,2,0.0,8.0,0,Urban
0,51.0,0,13.0,46570.0,False,0.0,False,female,Masters,Lawyer,59,Private,35990.0,10,Minivan,no,0.0,0,No,0,1465.0,17.0,1,Urban
0,36.0,0,12.0,32278.0,False,156388.0,True,female,Bachelors,Professional,30,Private,5300.0,4,SUV,no,0.0,0,No,0,0.0,8.0,0,Urban
1,46.0,0,12.0,133300.0,False,379537.0,True,male,Masters,Manager,37,Private,16840.0,1,Van,yes,0.0,0,No,0,0.0,18.0,0,Urban
0,36.0,0,11.0,,False,272512.0,True,female,Masters,Lawyer,16,Private,15250.0,6,Minivan,no,0.0,0,No,0,0.0,16.0,0,Urban
0,29.0,4,13.0,62151.0,False,193997.0,True,female,PhD,,50,Private,10620.0,10,Minivan,no,0.0,0,No,0,0.0,12.0,0,Urban
0,26.0,1,0.0,0.0,False,0.0,True,female,below High School,Student,34,Private,4100.0,1,SUV,no,5262.0,3,No,2,0.0,7.0,0,Urban
0,44.0,1,11.0,102379.0,False,328971.0,True,male,Masters,,46,Commercial,24510.0,10,Panel Truck,no,0.0,0,No,0,0.0,17.0,0,Urban
0,52.0,0,14.0,29264.0,False,0.0,False,male,PhD,Doctor,19,Private,1500.0,6,Minivan,yes,0.0,0,No,2,0.0,20.0,0,Urban
0,34.0,0,10.0,53914.0,False,209691.0,False,male,High School,Clerical,22,Commercial,27620.0,1,Panel Truck,no,0.0,0,No,0,2199.0,6.0,1,Urban
0,53.0,0,12.0,72537.0,False,0.0,False,male,Bachelors,Blue Collar,78,Commercial,6800.0,1,Pickup,no,0.0,0,No,0,0.0,1.0,0,Urban
0,28.0,2,14.0,59889.0,False,193646.0,True,female,Masters,,45,Private,11100.0,6,SUV,no,5867.0,2,No,8,0.0,14.0,0,Urban
0,56.0,0,14.0,,False,0.0,False,female,below High School,Clerical,25,Private,6830.0,4,SUV,no,0.0,0,No,0,0.0,5.0,0,Urban
0,57.0,0,13.0,113903.0,False,322692.0,True,female,Masters,Lawyer,51,Private,22030.0,3,Minivan,no,0.0,0,No,4,0.0,20.0,0,Rural
0,27.0,4,0.0,0.0,False,0.0,True,male,High School,Student,45,Commercial,4400.0,7,Minivan,no,0.0,0,Yes,1,3172.0,1.0,1,Urban
0,40.0,0,9.0,59645.0,False,200891.0,False,male,Bachelors,Manager,24,Private,20410.0,6,Minivan,yes,27758.0,3,No,2,0.0,12.0,0,Urban
1,55.0,0,15.0,41643.0,False,237816.0,True,female,Masters,Manager,45,Private,1500.0,10,SUV,no,6715.0,4,No,0,0.0,15.0,0,Urban
0,43.0,0,10.0,21814.0,False,139978.0,True,female,below High School,Blue Collar,46,Commercial,16390.0,4,Minivan,no,0.0,0,No,0,0.0,6.0,0,Rural
0,47.0,0,,167760.0,False,0.0,False,male,PhD,,23,Commercial,22980.0,1,Panel Truck,yes,0.0,0,No,0,0.0,17.0,0,Urban
0,40.0,0,11.0,60445.0,False,207455.0,True,female,High School,Manager,30,Private,11540.0,15,Minivan,no,1372.0,2,No,5,0.0,1.0,0,Urban
0,44.0,0,11.0,178864.0,False,428679.0,False,female,Masters,Lawyer,43,Private,5900.0,6,SUV,no,0.0,0,No,0,0.0,15.0,0,Urban
1,40.0,2,16.0,36886.0,False,169625.0,True,female,High School,Clerical,47,Private,13130.0,11,Sports Car,no,0.0,0,No,2,0.0,9.0,0,Rural
0,38.0,2,14.0,54064.0,False,201418.0,True,female,Bachelors,Professional,7,Private,5300.0,6,Sports Car,no,2307.0,2,No,3,0.0,7.0,0,Urban
0,35.0,1,12.0,33621.0,False,173611.0,True,female,High School,Clerical,52,Private,20890.0,11,Minivan,no,0.0,0,No,0,0.0,6.0,0,Rural
1,44.0,1,7.0,7113.0,False,0.0,True,female,below High School,Student,28,Private,9850.0,10,SUV,no,0.0,0,Yes,0,0.0,5.0,0,Urban
0,49.0,0,13.0,116497.0,False,283565.0,True,male,Bachelors,Professional,10,Commercial,28870.0,4,Panel Truck,no,30791.0,1,Yes,2,0.0,5.0,0,Urban
0,55.0,0,15.0,100308.0,False,321843.0,True,male,Masters,Lawyer,36,Private,13430.0,1,Minivan,no,0.0,0,Yes,0,0.0,14.0,0,Urban
0,30.0,4,12.0,58248.0,True,0.0,False,male,PhD,,25,Private,21760.0,7,Minivan,no,9533.0,1,Yes,4,4206.0,17.0,1,Urban
0,40.0,2,,47486.0,False,165374.0,True,female,Bachelors,Professional,74,Private,21300.0,6,SUV,no,0.0,0,No,1,0.0,10.0,0,Urban
0,30.0,1,11.0,77170.0,False,250064.0,True,female,Masters,,39,Private,9220.0,4,SUV,no,1243.0,1,No,1,0.0,16.0,0,Urban
0,56.0,0,13.0,42176.0,False,0.0,True,male,High School,Student,38,Commercial,9360.0,1,Pickup,yes,0.0,0,No,0,0.0,5.0,0,Rural
0,35.0,2,16.0,26127.0,False,150058.0,True,female,High School,Clerical,42,Private,23690.0,1,Minivan,no,9633.0,3,No,8,1069.0,1.0,1,Urban
0,42.0,0,2.0,34072.0,False,160862.0,True,male,below High School,Clerical,38,Commercial,27420.0,13,Panel Truck,yes,32610.0,1,No,0,0.0,6.0,0,Urban
1,43.0,2,13.0,35193.0,False,172258.0,True,female,High School,Blue Collar,31,Commercial,12820.0,14,SUV,no,0.0,0,No,0,0.0,1.0,0,Rural
0,46.0,0,11.0,43651.0,False,128478.0,True,female,High School,Clerical,25,Private,15250.0,4,SUV,no,6391.0,3,No,4,8331.0,1.0,1,Urban
0,58.0,0,0.0,0.0,False,0.0,True,female,High School,Student,9,Commercial,7300.0,1,SUV,no,0.0,0,Yes,4,5141.0,1.0,1,Urban
1,41.0,2,13.0,58963.0,False,214655.0,True,male,Masters,Lawyer,64,Private,18780.0,13,Van,yes,0.0,0,No,0,0.0,11.0,0,Urban
0,39.0,0,13.0,134460.0,False,0.0,False,female,PhD,Manager,33,Private,7350.0,1,SUV,no,1650.0,2,No,4,0.0,17.0,0,Urban
0,54.0,0,11.0,108317.0,False,325936.0,False,male,Bachelors,Professional,26,Commercial,25190.0,4,Panel Truck,no,3110.0,2,No,2,0.0,13.0,0,Urban
0,30.0,3,13.0,69512.0,False,187162.0,True,female,Bachelors,Blue Collar,43,Commercial,13330.0,1,SUV,no,0.0,0,No,2,4711.0,9.0,1,Urban
0,42.0,0,12.0,138219.0,False,327627.0,True,female,Masters,Lawyer,48,Private,5700.0,1,SUV,no,0.0,0,No,0,0.0,14.0,0,Urban
0,41.0,1,11.0,34024.0,True,153936.0,False,female,below High School,Clerical,16,Private,18870.0,4,SUV,no,5386.0,1,No,0,0.0,4.0,0,Urban
0,37.0,0,8.0,60121.0,False,151782.0,False,female,PhD,Doctor,43,Private,11210.0,4,SUV,no,4233.0,2,No,4,0.0,11.0,0,Urban
0,47.0,0,12.0,108892.0,False,306026.0,True,female,Bachelors,Professional,21,Private,25860.0,9,SUV,no,0.0,0,No,1,0.0,1.0,0,Urban
0,50.0,0,10.0,94403.0,False,270997.0,False,male,Bachelors,Manager,33,Commercial,29750.0,6,Panel Truck,no,0.0,0,No,0,0.0,8.0,0,Urban
0,41.0,0,12.0,59567.0,False,224649.0,True,female,Bachelors,Home Maker,27,Private,18870.0,6,Minivan,no,0.0,0,No,0,0.0,,0,Urban
0,39.0,0,10.0,35558.0,False,154532.0,False,male,High School,Blue Collar,60,Commercial,8960.0,1,Minivan,no,0.0,0,No,0,0.0,,0,Rural
0,50.0,0,12.0,41799.0,False,0.0,False,female,Masters,Professional,20,Private,17270.0,13,Sports Car,no,0.0,0,No,0,0.0,14.0,0,Urban
1,41.0,2,14.0,44679.0,False,,True,female,High School,Blue Collar,80,Private,7420.0,10,SUV,no,0.0,0,No,2,0.0,6.0,0,Urban
3,38.0,3,14.0,60854.0,False,,True,male,Masters,,27,Commercial,29170.0,6,Panel Truck,yes,0.0,0,No,4,4541.0,,1,Urban
1,45.0,1,,63952.0,False,196368.0,True,female,Masters,Lawyer,50,Private,14620.0,1,SUV,no,3799.0,2,No,0,0.0,13.0,0,Urban
0,46.0,0,9.0,28125.0,False,0.0,False,female,High School,Student,51,Commercial,8410.0,1,SUV,no,0.0,0,No,2,0.0,1.0,0,Urban
0,41.0,0,,0.0,False,78794.0,False,female,Bachelors,Home Maker,43,Private,12450.0,15,SUV,no,0.0,0,No,1,5101.0,11.0,1,Urban
0,24.0,0,8.0,40245.0,False,98218.0,True,female,High School,Clerical,34,Private,7920.0,7,Sports Car,yes,1836.0,1,No,9,1479.0,8.0,1,Urban
0,38.0,0,,69530.0,False,224447.0,True,male,High School,Blue Collar,44,Commercial,5200.0,1,Pickup,yes,48188.0,3,Yes,4,5015.0,7.0,1,Urban
0,34.0,3,14.0,54208.0,False,194465.0,True,male,Bachelors,Professional,49,Private,17200.0,1,Van,no,0.0,0,No,4,1682.0,1.0,1,Urban
1,41.0,2,14.0,45298.0,False,189778.0,True,male,High School,Blue Collar,5,Commercial,16000.0,1,Minivan,yes,8584.0,2,No,0,4111.0,1.0,1,Urban
0,41.0,0,12.0,105494.0,False,282125.0,True,male,Bachelors,Blue Collar,35,Commercial,12050.0,4,Pickup,yes,0.0,0,No,1,0.0,9.0,0,Rural
0,43.0,0,10.0,57018.0,False,233968.0,True,female,Bachelors,Blue Collar,72,Commercial,13540.0,3,SUV,no,0.0,0,No,2,0.0,14.0,0,Rural
0,30.0,2,8.0,17532.0,True,,False,male,High School,Clerical,53,Commercial,6250.0,1,Pickup,yes,0.0,0,Yes,0,0.0,1.0,0,Rural
0,45.0,1,12.0,37675.0,True,148826.0,False,female,High School,Clerical,47,Private,5270.0,1,Sports Car,no,3978.0,4,No,3,0.0,7.0,0,Urban
0,38.0,0,9.0,39547.0,False,129938.0,True,female,Bachelors,Clerical,43,Private,27940.0,3,Sports Car,no,0.0,0,Yes,0,0.0,,0,Urban
0,38.0,0,12.0,,False,354624.0,True,female,Bachelors,Professional,33,Private,20850.0,1,Sports Car,no,7733.0,3,No,0,0.0,,0,Urban
2,42.0,3,12.0,69134.0,True,223170.0,False,male,Bachelors,Blue Collar,33,Commercial,23730.0,5,Panel Truck,yes,0.0,0,No,0,0.0,,0,Rural
0,50.0,0,13.0,46169.0,False,0.0,False,male,High School,Professional,52,Private,6600.0,11,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,41.0,0,11.0,47632.0,False,195979.0,True,female,High School,Manager,51,Private,10830.0,1,SUV,no,5241.0,4,No,0,0.0,1.0,0,Urban
0,44.0,0,10.0,46092.0,False,0.0,False,male,Bachelors,Manager,32,Private,26300.0,1,Minivan,no,11743.0,2,No,6,0.0,9.0,0,Urban
0,54.0,0,0.0,0.0,False,0.0,True,female,Bachelors,Student,49,Commercial,6900.0,14,SUV,no,0.0,0,No,0,2664.0,13.0,1,Rural
0,58.0,0,,0.0,False,0.0,True,male,High School,Student,9,Private,7300.0,1,Minivan,yes,0.0,0,Yes,0,4383.0,8.0,1,Urban
1,40.0,2,16.0,84594.0,False,263300.0,True,female,Masters,Lawyer,26,Private,13960.0,1,Minivan,no,0.0,0,No,0,0.0,19.0,0,Urban
0,45.0,0,9.0,55272.0,False,212774.0,True,male,below High School,Clerical,19,Private,13860.0,4,Minivan,yes,0.0,0,No,2,0.0,1.0,0,Rural
0,28.0,2,15.0,40061.0,False,134035.0,True,female,High School,Blue Collar,39,Commercial,8310.0,7,SUV,no,5084.0,1,No,2,0.0,1.0,0,Urban
0,42.0,1,14.0,70404.0,True,0.0,False,male,High School,Clerical,40,Private,21530.0,10,Minivan,yes,28889.0,2,Yes,4,0.0,8.0,0,Urban
0,50.0,0,11.0,22470.0,False,0.0,False,female,below High School,Student,32,Private,13810.0,1,SUV,no,5558.0,2,No,9,6990.0,5.0,1,Urban
0,51.0,0,6.0,50049.0,False,0.0,False,male,High School,Blue Collar,49,Commercial,12820.0,6,Minivan,yes,0.0,0,Yes,0,7055.0,1.0,1,Urban
1,41.0,3,17.0,70870.0,False,218586.0,True,male,High School,Professional,46,Private,17810.0,13,Van,yes,0.0,0,No,1,0.0,1.0,0,Urban
0,32.0,1,13.0,57583.0,False,213828.0,True,female,High School,Blue Collar,36,Commercial,15950.0,4,SUV,no,4365.0,3,No,1,1102.0,9.0,1,Urban
0,31.0,1,11.0,58391.0,False,187063.0,True,male,High School,Blue Collar,34,Commercial,20400.0,1,Van,no,1829.0,1,No,0,0.0,8.0,0,Urban
0,60.0,0,14.0,64076.0,False,,True,male,Bachelors,Blue Collar,58,Commercial,13910.0,7,Minivan,yes,1773.0,3,No,6,0.0,,0,Urban
0,52.0,0,13.0,40833.0,False,159144.0,True,male,below High School,Blue Collar,66,Commercial,10780.0,4,Pickup,yes,0.0,0,No,0,0.0,4.0,0,Rural
0,38.0,0,9.0,97801.0,False,276815.0,False,female,Masters,Manager,17,Private,27630.0,3,Minivan,no,0.0,0,No,1,0.0,17.0,0,Urban
0,53.0,0,14.0,69297.0,False,211553.0,True,male,High School,Professional,19,Private,20310.0,14,Van,no,0.0,0,No,3,0.0,1.0,0,Rural
0,43.0,2,15.0,64065.0,False,204282.0,True,female,High School,Blue Collar,5,Commercial,16330.0,6,Sports Car,no,1389.0,2,No,5,0.0,1.0,0,Urban
0,35.0,2,6.0,32301.0,False,112763.0,True,female,below High School,Clerical,39,Private,18430.0,15,Minivan,no,0.0,0,No,0,0.0,7.0,0,Urban
0,39.0,2,11.0,2743.0,True,0.0,False,female,below High School,Student,90,Private,5670.0,10,Sports Car,no,2490.0,2,No,6,0.0,6.0,0,Rural
0,45.0,3,15.0,7680.0,False,0.0,True,male,below High School,Student,49,Private,2270.0,1,Minivan,yes,0.0,0,No,5,3440.0,5.0,1,Urban
0,27.0,1,,40202.0,False,172177.0,True,male,High School,Blue Collar,18,Commercial,4200.0,9,Minivan,yes,3045.0,1,No,2,5175.0,,1,Urban
0,27.0,3,0.0,0.0,True,0.0,False,female,High School,Student,13,Commercial,22200.0,6,Pickup,no,0.0,0,No,0,0.0,1.0,0,Urban
0,46.0,0,12.0,132651.0,False,340258.0,True,female,Masters,Professional,11,Commercial,24800.0,6,Pickup,no,0.0,0,No,0,0.0,12.0,0,Urban
0,44.0,0,12.0,43650.0,False,116191.0,True,female,Masters,Lawyer,32,Private,10270.0,1,Sports Car,no,0.0,0,No,0,0.0,11.0,0,Urban
0,43.0,0,,49533.0,False,255386.0,True,female,High School,Blue Collar,20,Commercial,7110.0,4,SUV,no,0.0,0,No,0,2850.0,1.0,1,Urban
0,48.0,0,9.0,52858.0,False,213305.0,False,female,High School,Blue Collar,18,Commercial,9720.0,4,SUV,no,0.0,0,No,0,0.0,1.0,0,Rural
0,43.0,0,11.0,23486.0,False,0.0,False,female,Bachelors,Home Maker,5,Private,8070.0,1,Minivan,no,0.0,0,No,0,0.0,12.0,0,Rural
0,54.0,0,11.0,,False,153917.0,True,female,High School,Home Maker,5,Private,12200.0,11,SUV,no,0.0,0,No,0,0.0,8.0,0,Rural
0,41.0,0,11.0,69638.0,False,216395.0,False,male,Masters,Manager,45,Private,12560.0,1,Minivan,yes,0.0,0,No,0,3193.0,19.0,1,Urban
2,44.0,3,15.0,23270.0,True,0.0,False,male,below High School,Clerical,36,Private,8230.0,1,Pickup,yes,2317.0,2,No,2,0.0,5.0,0,Rural
0,46.0,0,,34724.0,False,148351.0,False,male,High School,Clerical,25,Private,12780.0,10,Minivan,no,8340.0,1,No,1,0.0,9.0,0,Urban
0,42.0,1,11.0,200928.0,False,513817.0,True,male,PhD,Manager,25,Private,18090.0,5,Minivan,no,0.0,0,No,0,0.0,14.0,0,Urban
0,42.0,0,13.0,129274.0,False,281200.0,True,male,PhD,,64,Private,11090.0,4,Pickup,yes,0.0,0,No,1,0.0,22.0,0,Urban
0,44.0,0,4.0,109624.0,False,0.0,False,male,Bachelors,Manager,29,Commercial,21170.0,3,Van,no,54399.0,4,No,6,0.0,14.0,0,Urban
0,54.0,0,9.0,,False,,False,female,Bachelors,Manager,50,Private,8650.0,4,SUV,no,32639.0,1,Yes,1,0.0,13.0,0,Urban
0,50.0,0,8.0,34928.0,False,0.0,False,female,Masters,Manager,27,Private,12700.0,4,Sports Car,no,22345.0,2,No,0,3764.0,13.0,1,Urban
0,24.0,2,12.0,11215.0,True,0.0,False,male,High School,Student,32,Commercial,5020.0,4,Pickup,yes,1122.0,4,No,8,3310.0,8.0,1,Urban
0,52.0,0,,70232.0,False,241350.0,True,female,High School,Blue Collar,33,Commercial,13750.0,10,SUV,no,0.0,0,No,1,0.0,9.0,0,Urban
0,43.0,2,15.0,43808.0,False,176022.0,True,male,Bachelors,Professional,55,Private,10280.0,10,Minivan,no,0.0,0,No,2,0.0,7.0,0,Rural
